cve,rank,reports_submitted_count,epss
CVE-2015-0206,2215,1,0.91811
CVE-2015-0206,2215,1,0.91811
CVE-2015-0206,2215,1,0.91811
CVE-2015-0209,1098,3,0.09937
CVE-2015-0209,1098,3,0.09937
CVE-2015-0228,1098,3,0.04041
CVE-2015-0232,1416,2,0.87965
CVE-2015-0232,1416,2,0.87965
CVE-2015-0235,1416,2,0.97505
CVE-2015-0235,1416,2,0.97505
CVE-2015-0251,2215,1,0.00439
CVE-2015-0273,1416,2,0.95481
CVE-2015-0273,1416,2,0.95481
CVE-2015-0287,1098,3,0.02418
CVE-2015-0287,1098,3,0.02418
CVE-2015-0288,900,4,0.01727
CVE-2015-0288,900,4,0.01727
CVE-2015-0289,1098,3,0.01727
CVE-2015-0289,1098,3,0.01727
CVE-2015-0289,1098,3,0.01727
CVE-2015-0312,2215,1,0.02578
CVE-2015-0320,2215,1,0.04276
CVE-2015-0320,2215,1,0.04276
CVE-2015-0320,2215,1,0.04276
CVE-2015-0320,2215,1,0.04276
CVE-2015-0337,2215,1,0.00782
CVE-2015-0337,2215,1,0.00782
CVE-2015-0337,2215,1,0.00782
CVE-2015-0337,2215,1,0.00782
CVE-2015-0343,2215,1,0.00767
CVE-2015-0344,2215,1,0.02119
CVE-2015-0344,2215,1,0.02119
CVE-2015-0346,2215,1,0.02657
CVE-2015-0359,2215,1,0.97466
CVE-2015-0411,2215,1,0.00734
CVE-2015-0411,2215,1,0.00734
CVE-2015-0923,2215,1,0.77439
CVE-2015-0931,2215,1,0.00403
CVE-2015-0931,2215,1,0.00403
CVE-2015-0931,2215,1,0.00403
CVE-2015-0970,2215,1,0.00114
CVE-2015-1131,2215,1,0.00042
CVE-2015-1131,2215,1,0.00042
CVE-2015-1131,2215,1,0.00042
CVE-2015-1132,2215,1,0.00042
CVE-2015-1132,2215,1,0.00042
CVE-2015-1133,2215,1,0.00042
CVE-2015-1133,2215,1,0.00042
CVE-2015-1134,2215,1,0.00042
CVE-2015-1135,2215,1,0.00042
CVE-2015-1164,474,15,0.00348
CVE-2015-1233,2215,1,0.0627
CVE-2015-1233,2215,1,0.0627
CVE-2015-1283,2215,1,0.03228
CVE-2015-1328,1416,2,0.00062
CVE-2015-1328,1416,2,0.00062
CVE-2015-1349,2215,1,0.06947
CVE-2015-1427,1416,2,0.97225
CVE-2015-1427,1416,2,0.97225
CVE-2015-1431,2215,1,0.00287
CVE-2015-1566,2215,1,0.00118
CVE-2015-1579,900,4,0.67487
CVE-2015-1635,393,21,0.97538
CVE-2015-1761,2215,1,0.01386
CVE-2015-1761,2215,1,0.01386
CVE-2015-1762,2215,1,0.03546
CVE-2015-1773,2215,1,0.0423
CVE-2015-1784,2215,1,0.00098
CVE-2015-1785,2215,1,0.00069
CVE-2015-1785,2215,1,0.00069
CVE-2015-1786,2215,1,0.00071
CVE-2015-1786,2215,1,0.00071
CVE-2015-1788,1098,3,0.56711
CVE-2015-1789,1098,3,0.33154
CVE-2015-1789,1098,3,0.33154
CVE-2015-1791,900,4,0.39382
CVE-2015-1791,900,4,0.39382
CVE-2015-1792,1098,3,0.60448
CVE-2015-1792,1098,3,0.60448
CVE-2015-1833,900,4,0.0189
CVE-2015-2067,1098,3,0.00709
CVE-2015-2068,2215,1,0.00146
CVE-2015-2068,2215,1,0.00146
CVE-2015-2080,1098,3,0.95345
CVE-2015-2157,2215,1,0.00042
CVE-2015-2158,2215,1,0.00715
CVE-2015-2158,2215,1,0.00715
CVE-2015-2166,2215,1,0.29639
CVE-2015-2213,900,4,0.0042
CVE-2015-2213,900,4,0.0042
CVE-2015-2264,182,1,0.0006
CVE-2015-2286,685,7,0.00246
CVE-2015-2292,1416,2,0.00229
CVE-2015-2293,2215,1,0.00574
CVE-2015-2314,900,4,0.01232
CVE-2015-2316,2215,1,0.01083
CVE-2015-2316,2215,1,0.01083
CVE-2015-2317,2215,1,0.00323
CVE-2015-2317,2215,1,0.00323
CVE-2015-2317,2215,1,0.00323
CVE-2015-2342,2215,1,0.97088
CVE-2015-2652,1416,2,0.00307
CVE-2015-2775,2215,1,0.03056
CVE-2015-2775,2215,1,0.03056
CVE-2015-2787,1416,2,0.0954
CVE-2015-2791,749,6,0.00822
CVE-2015-2791,749,6,0.00822
CVE-2015-2792,1416,2,0.00923
CVE-2015-2792,1416,2,0.00923
CVE-2015-2794,1098,3,0.9742
CVE-2015-2807,2215,1,0.00294
CVE-2015-2808,265,70,0.003
CVE-2015-3079,2215,1,0.00522
CVE-2015-3079,2215,1,0.00522
CVE-2015-3080,2215,1,0.78339
CVE-2015-3081,2215,1,0.03199
CVE-2015-3082,2215,1,0.09158
CVE-2015-3083,2215,1,0.09158
CVE-2015-3083,2215,1,0.09158
CVE-2015-3087,2215,1,0.91943
CVE-2015-3089,2215,1,0.68728
CVE-2015-3093,2215,1,0.68728
CVE-2015-3103,1416,2,0.0144
CVE-2015-3103,1416,2,0.0144
CVE-2015-3106,2215,1,0.59048
CVE-2015-3106,2215,1,0.59048
CVE-2015-3115,593,9,0.00751
CVE-2015-3128,2215,1,0.90193
CVE-2015-3148,2215,1,0.00546
CVE-2015-3153,2215,1,0.00379
CVE-2015-3183,900,4,0.06162
CVE-2015-3183,900,4,0.06162
CVE-2015-3184,810,5,0.0038
CVE-2015-3185,685,7,0.00368
CVE-2015-3193,1416,2,0.00453
CVE-2015-3194,2215,1,0.95318
CVE-2015-3194,2215,1,0.95318
CVE-2015-3195,1416,2,0.02341
CVE-2015-3195,1416,2,0.02341
CVE-2015-3225,2215,1,0.06662
CVE-2015-3237,1416,2,0.01122
CVE-2015-3269,810,5,0.00877
CVE-2015-3306,810,5,0.97091
CVE-2015-3329,1416,2,0.61493
CVE-2015-3329,1416,2,0.61493
CVE-2015-3329,1416,2,0.61493
CVE-2015-3330,2215,1,0.05229
CVE-2015-3330,2215,1,0.05229
CVE-2015-3330,2215,1,0.05229
CVE-2015-3438,1416,2,0.02756
CVE-2015-3438,1416,2,0.02756
CVE-2015-3438,1416,2,0.02756
CVE-2015-3636,2215,1,0.00044
CVE-2015-3636,2215,1,0.00044
CVE-2015-3695,2215,1,0.00042
CVE-2015-3696,2215,1,0.00042
CVE-2015-3696,2215,1,0.00042
CVE-2015-3697,2215,1,0.00042
CVE-2015-3697,2215,1,0.00042
CVE-2015-3698,2215,1,0.00042
CVE-2015-3825,2215,1,0.00259
CVE-2015-3897,1416,2,0.47853
CVE-2015-3898,2215,1,0.00171
CVE-2015-3898,2215,1,0.00171
CVE-2015-4000,299,52,0.97405
CVE-2015-4020,2215,1,0.00637
CVE-2015-4022,1416,2,0.03079
CVE-2015-4026,2215,1,0.04034
CVE-2015-4147,2215,1,0.1333
CVE-2015-4148,2215,1,0.03057
CVE-2015-4184,2215,1,0.00131
CVE-2015-4184,2215,1,0.00131
CVE-2015-4184,2215,1,0.00131
CVE-2015-4481,2215,1,0.00061
CVE-2015-4620,2215,1,0.1565
CVE-2015-4620,2215,1,0.1565
CVE-2015-4668,1416,2,0.00397
CVE-2015-4670,2215,1,0.00395
CVE-2015-4697,2215,1,0.00215
CVE-2015-4852,2215,1,0.96725
CVE-2015-4870,2215,1,0.00543
CVE-2015-4947,2215,1,0.00359
CVE-2015-4947,2215,1,0.00359
CVE-2015-4963,2215,1,0.00331
CVE-2015-4963,2215,1,0.00331
CVE-2015-4963,2215,1,0.00331
CVE-2015-4963,2215,1,0.00331
CVE-2015-5143,2215,1,0.13527
CVE-2015-5143,2215,1,0.13527
CVE-2015-5143,2215,1,0.13527
CVE-2015-5177,2215,1,0.00404
CVE-2015-5186,2215,1,0.00254
CVE-2015-5311,2215,1,0.01912
CVE-2015-5311,2215,1,0.01912
CVE-2015-5311,2215,1,0.01912
CVE-2015-5345,1098,3,0.00406
CVE-2015-5351,1098,3,0.00358
CVE-2015-5352,2215,1,0.00874
CVE-2015-5400,2215,1,0.00933
CVE-2015-5621,2215,1,0.08185
CVE-2015-5621,2215,1,0.08185
CVE-2015-5622,749,6,0.00423
CVE-2015-5622,749,6,0.00423
CVE-2015-5715,1416,2,0.00174
CVE-2015-5715,1416,2,0.00174
CVE-2015-5732,900,4,0.01332
CVE-2015-5734,900,4,0.01327
CVE-2015-5739,1416,2,0.01828
CVE-2015-5739,1416,2,0.01828
CVE-2015-5740,1416,2,0.01373
CVE-2015-6238,2215,1,0.00193
CVE-2015-6527,2215,1,0.00857
CVE-2015-6529,2215,1,0.00193
CVE-2015-6831,1416,2,0.02192
CVE-2015-6833,2215,1,0.00596
CVE-2015-6833,2215,1,0.00596
CVE-2015-6835,2215,1,0.09007
CVE-2015-6835,2215,1,0.09007
CVE-2015-6836,1416,2,0.02178
CVE-2015-6836,1416,2,0.02178
CVE-2015-6836,1416,2,0.02178
CVE-2015-6853,2215,1,0.00483
CVE-2015-6853,2215,1,0.00483
CVE-2015-6854,2215,1,0.00483
CVE-2015-6933,1416,2,0.00091
CVE-2015-6933,1416,2,0.00091
CVE-2015-6933,1416,2,0.00091
CVE-2015-6939,2215,1,0.00251
CVE-2015-7116,2215,1,0.01463
CVE-2015-7116,2215,1,0.01463
CVE-2015-7116,2215,1,0.01463
CVE-2015-7369,2215,1,0.00749
CVE-2015-7501,1098,3,0.01844
CVE-2015-7547,1416,2,0.9741
CVE-2015-7547,1416,2,0.9741
CVE-2015-7547,1416,2,0.9741
CVE-2015-7576,2215,1,0.01894
CVE-2015-7576,2215,1,0.01894
CVE-2015-7577,2215,1,0.00678
CVE-2015-7600,2215,1,0.00042
CVE-2015-7600,2215,1,0.00042
CVE-2015-7633,2215,1,0.02841
CVE-2015-7700,2215,1,0.00244
CVE-2015-7700,2215,1,0.00244
CVE-2015-7804,2215,1,0.04843
CVE-2015-7858,1416,2,0.81423
CVE-2015-7989,2215,1,0.00114
CVE-2015-8371,2215,1,0.00063
CVE-2015-8399,900,4,0.9655
CVE-2015-8645,2215,1,0.02314
CVE-2015-8668,2215,1,0.05712
CVE-2015-8813,1416,2,0.00511
CVE-2015-8852,1416,2,0.00816
CVE-2015-8859,2215,1,0.00135
CVE-2015-8859,2215,1,0.00135
CVE-2015-8859,2215,1,0.00135
CVE-2015-8862,2215,1,0.00234
CVE-2015-8865,2215,1,0.004
CVE-2015-8876,2215,1,0.0351
CVE-2015-8935,2215,1,0.00337
CVE-2015-8968,2215,1,0.00928
CVE-2015-8968,2215,1,0.00928
CVE-2015-8969,2215,1,0.03382
CVE-2015-8969,2215,1,0.03382
CVE-2015-8969,2215,1,0.03382
CVE-2015-8969,2215,1,0.03382
CVE-2015-9251,14,703,0.0066
CVE-2015-9266,2215,1,0.01488
CVE-2015-9284,1416,2,0.00143
CVE-2016-0457,2215,1,0.00415
CVE-2016-0548,2215,1,0.00181
CVE-2016-0638,2215,1,0.07161
CVE-2016-0638,2215,1,0.07161
CVE-2016-0675,2215,1,0.00289
CVE-2016-0696,2215,1,0.00332
CVE-2016-0703,307,45,0.00925
CVE-2016-0704,900,4,0.01668
CVE-2016-0714,1416,2,0.00795
CVE-2016-0718,1098,3,0.00814
CVE-2016-0736,631,8,0.01234
CVE-2016-0742,749,6,0.87145
CVE-2016-0742,749,6,0.87145
CVE-2016-0746,517,12,0.04468
CVE-2016-0747,685,7,0.01062
CVE-2016-0751,2215,1,0.01128
CVE-2016-0751,2215,1,0.01128
CVE-2016-0752,900,4,0.97115
CVE-2016-0753,2215,1,0.00612
CVE-2016-0755,2215,1,0.01703
CVE-2016-0755,2215,1,0.01703
CVE-2016-0763,2215,1,0.00183
CVE-2016-0777,517,12,0.00238
CVE-2016-0798,2215,1,0.68345
CVE-2016-0798,2215,1,0.68345
CVE-2016-0799,1416,2,0.39164
CVE-2016-0800,298,53,0.95243
CVE-2016-0955,2215,1,0.01156
CVE-2016-0956,359,28,0.02728
CVE-2016-0957,243,94,0.03344
CVE-2016-0981,2215,1,0.01188
CVE-2016-0981,2215,1,0.01188
CVE-2016-0981,2215,1,0.01188
CVE-2016-0982,2215,1,0.01852
CVE-2016-0982,2215,1,0.01852
CVE-2016-0982,2215,1,0.01852
CVE-2016-0983,2215,1,0.01852
CVE-2016-0990,2215,1,0.70749
CVE-2016-0992,2215,1,0.00791
CVE-2016-1000031,179,3,0.05866
CVE-2016-1000130,2215,1,0.00093
CVE-2016-1000131,2215,1,0.00142
CVE-2016-1000132,2215,1,0.00116
CVE-2016-1000133,2215,1,0.00142
CVE-2016-1000133,2215,1,0.00142
CVE-2016-1000134,2215,1,0.00142
CVE-2016-1000135,2215,1,0.00142
CVE-2016-1000135,2215,1,0.00142
CVE-2016-1000136,2215,1,0.00119
CVE-2016-1000136,2215,1,0.00119
CVE-2016-1000136,2215,1,0.00119
CVE-2016-1000137,2215,1,0.00142
CVE-2016-1000137,2215,1,0.00142
CVE-2016-1000140,2215,1,0.00119
CVE-2016-1000141,2215,1,0.00142
CVE-2016-1000143,2215,1,0.00142
CVE-2016-1000146,1416,2,0.00119
CVE-2016-1000152,2215,1,0.00353
CVE-2016-1000153,2215,1,0.00142
CVE-2016-1000154,2215,1,0.00142
CVE-2016-1000154,2215,1,0.00142
CVE-2016-1000154,2215,1,0.00142
CVE-2016-1000229,1098,3,0.00243
CVE-2016-1000229,1098,3,0.00243
CVE-2016-10003,2215,1,0.00325
CVE-2016-10009,1416,2,0.10155
CVE-2016-10010,2215,1,0.00042
CVE-2016-10010,2215,1,0.00042
CVE-2016-10011,2215,1,0.00042
CVE-2016-10011,2215,1,0.00042
CVE-2016-10012,2215,1,0.00042
CVE-2016-10034,2215,1,0.96408
CVE-2016-10036,2215,1,0.11383
CVE-2016-10036,2215,1,0.11383
CVE-2016-10036,2215,1,0.11383
CVE-2016-10045,810,5,0.96686
CVE-2016-10074,2215,1,0.9438
CVE-2016-10074,2215,1,0.9438
CVE-2016-10087,2215,1,0.01091
CVE-2016-10143,2215,1,0.00313
CVE-2016-10161,2215,1,0.03618
CVE-2016-10162,2215,1,0.01428
CVE-2016-10166,2215,1,0.01797
CVE-2016-10228,2215,1,0.00687
CVE-2016-10508,2215,1,0.00104
CVE-2016-10508,2215,1,0.00104
CVE-2016-10707,179,2,0.00236
CVE-2016-10707,179,2,0.00236
CVE-2016-10707,179,2,0.00236
CVE-2016-10707,179,2,0.00236
CVE-2016-10708,499,13,0.05228
CVE-2016-10735,72,22,0.00229
CVE-2016-10744,226,2,0.00094
CVE-2016-10744,226,2,0.00094
CVE-2016-10993,292,58,0.00245
CVE-2016-1100,2215,1,0.00831
CVE-2016-11003,2215,1,0.00104
CVE-2016-11003,2215,1,0.00104
CVE-2016-11003,2215,1,0.00104
CVE-2016-11004,2215,1,0.00104
CVE-2016-11004,2215,1,0.00104
CVE-2016-11004,2215,1,0.00104
CVE-2016-1240,1416,2,0.00043
CVE-2016-1240,1416,2,0.00043
CVE-2016-1285,2215,1,0.17644
CVE-2016-1285,2215,1,0.17644
CVE-2016-1285,2215,1,0.17644
CVE-2016-1287,1098,3,0.9688
CVE-2016-1344,1416,2,0.00568
CVE-2016-1499,2215,1,0.00439
CVE-2016-1544,2215,1,0.00098
CVE-2016-1544,2215,1,0.00098
CVE-2016-1544,2215,1,0.00098
CVE-2016-1544,2215,1,0.00098
CVE-2016-1546,900,4,0.04613
CVE-2016-1564,900,4,0.01136
CVE-2016-1564,900,4,0.01136
CVE-2016-1762,2215,1,0.00784
CVE-2016-1836,2215,1,0.01153
CVE-2016-1836,2215,1,0.01153
CVE-2016-1836,2215,1,0.01153
CVE-2016-1837,2215,1,0.00471
CVE-2016-1898,900,4,0.00431
CVE-2016-1898,900,4,0.00431
CVE-2016-1908,2215,1,0.00365
CVE-2016-1924,2215,1,0.01108
CVE-2016-1924,2215,1,0.01108
CVE-2016-20012,427,2,0.00589
CVE-2016-20012,427,2,0.00589
CVE-2016-2017,2215,1,0.00104
CVE-2016-2017,2215,1,0.00104
CVE-2016-2097,1416,2,0.01099
CVE-2016-2098,1416,2,0.94666
CVE-2016-2106,1416,2,0.32796
CVE-2016-2107,233,117,0.9679
CVE-2016-2108,685,7,0.89464
CVE-2016-2109,1416,2,0.82573
CVE-2016-2161,593,9,0.02108
CVE-2016-2176,1416,2,0.65267
CVE-2016-2176,1416,2,0.65267
CVE-2016-2176,1416,2,0.65267
CVE-2016-2178,1416,2,0.00046
CVE-2016-2178,1416,2,0.00046
CVE-2016-2178,1416,2,0.00046
CVE-2016-2179,1416,2,0.40533
CVE-2016-2179,1416,2,0.40533
CVE-2016-2180,1098,3,0.20584
CVE-2016-2181,1416,2,0.59034
CVE-2016-2182,1098,3,0.52031
CVE-2016-2182,1098,3,0.52031
CVE-2016-2182,1098,3,0.52031
CVE-2016-2183,160,110,0.00528
CVE-2016-2221,1098,3,0.0065
CVE-2016-2357,2215,1,0.01275
CVE-2016-2360,2215,1,0.01275
CVE-2016-2360,2215,1,0.01275
CVE-2016-2360,2215,1,0.01275
CVE-2016-2384,2215,1,0.00729
CVE-2016-2776,2215,1,0.97133
CVE-2016-2842,2215,1,0.76897
CVE-2016-2842,2215,1,0.76897
CVE-2016-2848,2215,1,0.24231
CVE-2016-3017,2215,1,0.00309
CVE-2016-3078,2215,1,0.3442
CVE-2016-3078,2215,1,0.3442
CVE-2016-3088,2215,1,0.83955
CVE-2016-3088,2215,1,0.83955
CVE-2016-3092,900,4,0.04275
CVE-2016-3092,900,4,0.04275
CVE-2016-3115,1098,3,0.02329
CVE-2016-3116,2215,1,0.02835
CVE-2016-3116,2215,1,0.02835
CVE-2016-3132,2215,1,0.04801
CVE-2016-3182,2215,1,0.00098
CVE-2016-3183,2215,1,0.00826
CVE-2016-3183,2215,1,0.00826
CVE-2016-3427,1416,2,0.49482
CVE-2016-3445,2215,1,0.00157
CVE-2016-3445,2215,1,0.00157
CVE-2016-3445,2215,1,0.00157
CVE-2016-3499,2215,1,0.01511
CVE-2016-3499,2215,1,0.01511
CVE-2016-3510,1416,2,0.03351
CVE-2016-3586,2215,1,0.01511
CVE-2016-3586,2215,1,0.01511
CVE-2016-3670,2215,1,0.07875
CVE-2016-3670,2215,1,0.07875
CVE-2016-3714,427,17,0.96652
CVE-2016-3717,2215,1,0.88585
CVE-2016-3717,2215,1,0.88585
CVE-2016-3727,1098,3,0.00152
CVE-2016-3739,1416,2,0.00754
CVE-2016-3739,1416,2,0.00754
CVE-2016-3948,2215,1,0.05971
CVE-2016-3948,2215,1,0.05971
CVE-2016-3956,2215,1,0.00236
CVE-2016-3956,2215,1,0.00236
CVE-2016-3978,2215,1,0.00257
CVE-2016-3978,2215,1,0.00257
CVE-2016-3978,2215,1,0.00257
CVE-2016-4010,2215,1,0.94851
CVE-2016-4010,2215,1,0.94851
CVE-2016-4029,2215,1,0.00544
CVE-2016-4029,2215,1,0.00544
CVE-2016-4052,1416,2,0.04884
CVE-2016-4053,2215,1,0.00719
CVE-2016-4053,2215,1,0.00719
CVE-2016-4053,2215,1,0.00719
CVE-2016-4055,1416,2,0.0081
CVE-2016-4055,1416,2,0.0081
CVE-2016-4121,2215,1,0.01325
CVE-2016-4121,2215,1,0.01325
CVE-2016-4150,2215,1,0.00952
CVE-2016-4150,2215,1,0.00952
CVE-2016-4152,2215,1,0.00952
CVE-2016-4154,2215,1,0.00952
CVE-2016-4154,2215,1,0.00952
CVE-2016-4154,2215,1,0.00952
CVE-2016-4155,2215,1,0.00952
CVE-2016-4155,2215,1,0.00952
CVE-2016-4155,2215,1,0.00952
CVE-2016-4178,2215,1,0.00231
CVE-2016-4188,2215,1,0.0199
CVE-2016-4248,2215,1,0.0213
CVE-2016-4309,2215,1,0.03011
CVE-2016-4318,2215,1,0.00123
CVE-2016-4318,2215,1,0.00123
CVE-2016-4334,2215,1,0.00282
CVE-2016-4344,2215,1,0.00539
CVE-2016-4345,2215,1,0.00539
CVE-2016-4437,685,7,0.97494
CVE-2016-4437,685,7,0.97494
CVE-2016-4447,2215,1,0.0016
CVE-2016-4450,593,9,0.02237
CVE-2016-4472,2215,1,0.01365
CVE-2016-4472,2215,1,0.01365
CVE-2016-4555,2215,1,0.03103
CVE-2016-4555,2215,1,0.03103
CVE-2016-4555,2215,1,0.03103
CVE-2016-4556,2215,1,0.03678
CVE-2016-4556,2215,1,0.03678
CVE-2016-4567,1098,3,0.0051
CVE-2016-4567,1098,3,0.0051
CVE-2016-4796,2215,1,0.01458
CVE-2016-4975,408,19,0.00399
CVE-2016-4979,1098,3,0.00211
CVE-2016-5116,2215,1,0.00746
CVE-2016-5116,2215,1,0.00746
CVE-2016-5116,2215,1,0.00746
CVE-2016-5157,2215,1,0.03423
CVE-2016-5195,1098,3,0.87936
CVE-2016-5330,2215,1,0.02044
CVE-2016-5330,2215,1,0.02044
CVE-2016-5331,2215,1,0.00442
CVE-2016-5385,2215,1,0.93596
CVE-2016-5387,1098,3,0.20022
CVE-2016-5420,2215,1,0.00497
CVE-2016-5535,2215,1,0.10154
CVE-2016-5535,2215,1,0.10154
CVE-2016-5584,2215,1,0.00212
CVE-2016-5584,2215,1,0.00212
CVE-2016-5682,1098,3,0.0008
CVE-2016-5699,1416,2,0.0021
CVE-2016-5699,1416,2,0.0021
CVE-2016-5720,2215,1,0.00077
CVE-2016-5837,2215,1,0.0054
CVE-2016-5843,2215,1,0.00271
CVE-2016-5843,2215,1,0.00271
CVE-2016-5843,2215,1,0.00271
CVE-2016-6170,2215,1,0.01023
CVE-2016-6175,2215,1,0.27595
CVE-2016-6210,257,75,0.10737
CVE-2016-6231,2215,1,0.00192
CVE-2016-6231,2215,1,0.00192
CVE-2016-6302,1098,3,0.29327
CVE-2016-6303,1098,3,0.28939
CVE-2016-6304,1098,3,0.56638
CVE-2016-6306,1098,3,0.19255
CVE-2016-6307,1416,2,0.60967
CVE-2016-6307,1416,2,0.60967
CVE-2016-6308,2215,1,0.62388
CVE-2016-6311,2215,1,0.00499
CVE-2016-6311,2215,1,0.00499
CVE-2016-6317,1416,2,0.00293
CVE-2016-6317,1416,2,0.00293
CVE-2016-6317,1416,2,0.00293
CVE-2016-6329,317,40,0.00518
CVE-2016-6334,2215,1,0.00208
CVE-2016-6366,2215,1,0.96864
CVE-2016-6366,2215,1,0.96864
CVE-2016-6366,2215,1,0.96864
CVE-2016-6366,2215,1,0.96864
CVE-2016-6415,393,21,0.97286
CVE-2016-6515,593,9,0.045
CVE-2016-6635,2215,1,0.00129
CVE-2016-6662,900,4,0.00928
CVE-2016-6695,2215,1,0.00284
CVE-2016-6806,2215,1,0.00073
CVE-2016-6816,900,4,0.00262
CVE-2016-6893,900,4,0.00227
CVE-2016-6893,900,4,0.00227
CVE-2016-6896,1416,2,0.32651
CVE-2016-6897,1416,2,0.00234
CVE-2016-7103,162,37,0.00469
CVE-2016-7128,2215,1,0.00452
CVE-2016-7141,2215,1,0.00356
CVE-2016-7167,2215,1,0.01478
CVE-2016-7167,2215,1,0.01478
CVE-2016-7168,900,4,0.0036
CVE-2016-7169,534,11,0.00205
CVE-2016-7412,2215,1,0.01589
CVE-2016-7412,2215,1,0.01589
CVE-2016-7412,2215,1,0.01589
CVE-2016-7418,1416,2,0.02633
CVE-2016-7418,1416,2,0.02633
CVE-2016-7434,2215,1,0.96455
CVE-2016-7434,2215,1,0.96455
CVE-2016-7796,2215,1,0.00051
CVE-2016-7798,2215,1,0.00383
CVE-2016-7851,2215,1,0.00559
CVE-2016-7851,2215,1,0.00559
CVE-2016-7851,2215,1,0.00559
CVE-2016-7855,2215,1,0.09733
CVE-2016-7855,2215,1,0.09733
CVE-2016-7855,2215,1,0.09733
CVE-2016-7855,2215,1,0.09733
CVE-2016-7882,560,10,0.00161
CVE-2016-7882,560,10,0.00161
CVE-2016-7976,2215,1,0.03578
CVE-2016-7976,2215,1,0.03578
CVE-2016-7981,2215,1,0.00258
CVE-2016-7981,2215,1,0.00258
CVE-2016-7981,2215,1,0.00258
CVE-2016-8507,2215,1,0.00193
CVE-2016-8527,2215,1,0.00117
CVE-2016-8612,499,13,0.00114
CVE-2016-8624,1416,2,0.00664
CVE-2016-8624,1416,2,0.00664
CVE-2016-8704,2215,1,0.86732
CVE-2016-8704,2215,1,0.86732
CVE-2016-8705,2215,1,0.86732
CVE-2016-8705,2215,1,0.86732
CVE-2016-8705,2215,1,0.86732
CVE-2016-8705,2215,1,0.86732
CVE-2016-8706,2215,1,0.88743
CVE-2016-8706,2215,1,0.88743
CVE-2016-8734,2215,1,0.00383
CVE-2016-8735,1098,3,0.7374
CVE-2016-8735,1098,3,0.7374
CVE-2016-8740,900,4,0.02675
CVE-2016-8743,474,15,0.0027
CVE-2016-8745,2215,1,0.00648
CVE-2016-8745,2215,1,0.00648
CVE-2016-8858,810,5,0.78351
CVE-2016-8858,810,5,0.78351
CVE-2016-8869,114,3,0.92929
CVE-2016-8870,182,1,0.91424
CVE-2016-9014,393,21,0.01656
CVE-2016-9086,2215,1,0.00061
CVE-2016-9124,2215,1,0.00316
CVE-2016-9124,2215,1,0.00316
CVE-2016-9125,2215,1,0.00363
CVE-2016-9126,2215,1,0.00069
CVE-2016-9127,1416,2,0.0015
CVE-2016-9128,2215,1,0.00083
CVE-2016-9131,2215,1,0.87303
CVE-2016-9244,349,30,0.95735
CVE-2016-9263,1098,3,0.00081
CVE-2016-9263,1098,3,0.00081
CVE-2016-9273,2215,1,0.00637
CVE-2016-9273,2215,1,0.00637
CVE-2016-9274,2215,1,0.0007
CVE-2016-9297,2215,1,0.00843
CVE-2016-9317,2215,1,0.00395
CVE-2016-9317,2215,1,0.00395
CVE-2016-9455,2215,1,0.00139
CVE-2016-9457,2215,1,0.00096
CVE-2016-9457,2215,1,0.00096
CVE-2016-9459,2215,1,0.00173
CVE-2016-9459,2215,1,0.00173
CVE-2016-9460,2215,1,0.00398
CVE-2016-9460,2215,1,0.00398
CVE-2016-9461,2215,1,0.00113
CVE-2016-9461,2215,1,0.00113
CVE-2016-9463,2215,1,0.00308
CVE-2016-9464,2215,1,0.0016
CVE-2016-9465,2215,1,0.00103
CVE-2016-9466,2215,1,0.00177
CVE-2016-9467,2215,1,0.00325
CVE-2016-9469,2215,1,0.00226
CVE-2016-9470,2215,1,0.00224
CVE-2016-9472,2215,1,0.00084
CVE-2016-9473,2215,1,0.00164
CVE-2016-9473,2215,1,0.00164
CVE-2016-9692,2215,1,0.00374
CVE-2016-9834,2215,1,0.00096
CVE-2016-9838,900,4,0.01145
CVE-2016-9952,2215,1,0.00181
CVE-2016-9952,2215,1,0.00181
CVE-2017-0143,2215,1,0.97344
CVE-2017-0143,2215,1,0.97344
CVE-2017-0143,2215,1,0.97344
CVE-2017-0255,1416,2,0.00089
CVE-2017-0413,2215,1,0.00067
CVE-2017-0413,2215,1,0.00067
CVE-2017-0420,2215,1,0.00067
CVE-2017-0420,2215,1,0.00067
CVE-2017-0420,2215,1,0.00067
CVE-2017-0781,2215,1,0.0239
CVE-2017-0781,2215,1,0.0239
CVE-2017-0782,2215,1,0.00718
CVE-2017-0883,2215,1,0.00054
CVE-2017-0884,2215,1,0.00047
CVE-2017-0885,2215,1,0.00047
CVE-2017-0885,2215,1,0.00047
CVE-2017-0885,2215,1,0.00047
CVE-2017-0885,2215,1,0.00047
CVE-2017-0886,2215,1,0.00064
CVE-2017-0887,2215,1,0.00054
CVE-2017-0887,2215,1,0.00054
CVE-2017-0889,1098,3,0.00316
CVE-2017-0890,2215,1,0.00054
CVE-2017-0890,2215,1,0.00054
CVE-2017-0890,2215,1,0.00054
CVE-2017-0891,2215,1,0.00053
CVE-2017-0894,2215,1,0.00077
CVE-2017-0898,2215,1,0.01262
CVE-2017-0901,2215,1,0.00879
CVE-2017-0902,2215,1,0.00753
CVE-2017-0903,2215,1,0.13505
CVE-2017-0904,2215,1,0.00371
CVE-2017-0905,2215,1,0.00377
CVE-2017-0906,2215,1,0.00377
